f1_q1d,f1_q2d,f1_q3d,f2_q1d,f2_q2d,f2_q3d,f3_q1d,f3_q2d,f3_q3d,f1_q1,f1_q2,f1_q3,f2_q1,f2_q2,f2_q3,f3_q1,f3_q2,f3_q3,d1_q1,d1_q2,d1_q3,d2_q1,d2_q2,d2_q3,d3_q1,d3_q2,d3_q3,s,s_e,s_d,s1,s2,s3,force
2.5646960173362348,1.1142918755767028,2.587588312642491,2.560121027810486,1.1113928129697586,2.605159818897876,2.5644749358309475,1.119256291115553,2.605123606311189,2.5647183096788675,1.1142887734020577,2.587617543084172,2.5601437707891184,1.1113897092170069,2.6051897519828913,2.5644984725429683,1.1192531912334456,2.6051549270318093,-2.229234263281809e-05,3.102174645111166e-06,-2.9230441681220897e-05,-2.2742978632437796e-05,3.10375275158923e-06,-2.9933085014969575e-05,-2.3536712020583538e-05,3.099882107600964e-06,-3.132072062020998e-05,0.11268002590479528,0.11267385978468447,0.11267385980042356,0.01855498188902596,0.018742950552568603,0.019067114716220808,-0.21720576428569696,0.0
2.564673539888679,1.1142886235740321,2.5875155412000383,2.560088482619045,1.1113834473085147,2.605122609963435,2.56445139683178,1.1192632212779214,2.6050856266195024,2.5646958323174003,1.1142855207514848,2.5875447698893823,2.560111226421006,1.1113803428843747,2.6051525424413042,2.5644749358309475,1.119260120708521,2.6051169493286164,-2.229242872132986e-05,3.1028225473229363e-06,-2.922868934384965e-05,-2.274380196067906e-05,3.1044241396729036e-06,-2.9932477869117823e-05,-2.3538999167800327e-05,3.1005694003789227e-06,-3.1322709113823083e-05,0.11267002595267941,0.11266385978468738,0.11266385980042357,0.018552872526602007,0.018741199775278543,0.01906602236126225,-0.21767967725646398,0.0
2.564651062393598,1.1142853724796917,2.5874427740672044,2.5600559351282257,1.1113740821498208,2.605085401739945,2.5644278555462727,1.1192701518747623,2.6050476449409463,2.5646733549088294,1.1142822690095353,2.587472001004847,2.5600786797533215,1.1113709770544982,2.6051153336102875,2.56445139683178,1.1192670506181628,2.605078969637178,-2.2292515231492154e-05,3.103470156394756e-06,-2.9226937642443256e-05,-2.274462509565712e-05,3.1050953223210283e-06,-2.993187034224108e-05,-2.3541285507288107e-05,3.1012565996178145e-06,-3.1324696231359844e-05,0.11266002600051625,0.11265385978469027,0.11265385980042357,0.018550763258509406,0.01873944896604476,0.019064929922170144,-0.2181536927739216,0.0
2.5646285848504764,1.1142821222933286,2.5873700112432463,2.560023385337928,1.1113647174932462,2.6050481942276584,2.5644043119752338,1.1192770829059917,2.6050096612767826,2.564650877452638,1.1142790181758562,2.587399236429821,2.5600461307859645,1.111361611726947,2.605078125490092,2.5644278555462727,1.1192739809622867,2.6050409879587555,-2.229260216155108e-05,3.1041174721534094e-06,-2.922518657492506e-05,-2.274544803664012e-05,3.1057662993737688e-06,-2.993126243362819e-05,-2.354357103915332e-05,3.101943705232934e-06,-3.132668197313623e-05,0.11265002604830561,0.11264385978469314,0.11264385980042357,0.018548654084721172,0.018737698124859894,0.019063837398985185,-0.21862781083215788,0.0
2.5646061072588004,1.1142788730145883,2.5872972527274243,2.5599908332480505,1.1113553533383604,2.6050109874268257,2.5643807661194695,1.1192840143715261,2.604971675628271,2.5646283999483113,1.1142757682500934,2.5873264761635646,2.5600135795188343,1.1113522469012898,2.6050409180809693,2.5644043119752338,1.119280911740809,2.6050030042946117,-2.2292689510606647e-05,3.1047644945444898e-06,-2.9223436140338706e-05,-2.2746270783766133e-05,3.1064370707900615e-06,-2.993065414371256e-05,-2.3545855764402604e-05,3.102630717258219e-06,-3.132866634066521e-05,0.11264002609604755,0.11263385978469602,0.11263385980042358,0.018546545005210358,0.018735947251716584,0.0190627447917481,-0.21910203142527568,0.0
2.5645836296180575,1.114275624643117,2.587224498519,2.5599582788584936,1.1113459896847329,2.6049737813376983,2.564357217979785,1.1192909462712817,2.60493368799667,2.5646059223953355,1.1142725192318936,2.587253720205338,2.559981025951831,1.1113428825770963,2.605003711383172,2.5643807661194695,1.119287842953646,2.6049650186460056,-2.229277727816179e-05,3.105411223569601e-06,-2.9221686338255804e-05,-2.2747093337582334e-05,3.1071076365848e-06,-2.9930045473466206e-05,-2.3548139684465165e-05,3.103317635783407e-06,-3.1330649336022526e-05,0.11263002614374223,0.11262385978469892,0.11262385980042358,0.01854443601995012,0.018734196346607515,0.01906165210049953,-0.21957635454740132,0.0
2.564561151927734,1.1142723771785619,2.587151748617235,2.559925722169156,1.1113366265319335,2.6049365759605267,2.564333667556984,1.1192978786051748,2.6048956983832348,2.5645834447931977,1.1142692711209028,2.5871809685544034,2.559948470084855,1.1113335187539368,2.604966505396951,2.564357217979785,1.1192947746007138,2.6049270310141965,-2.2292865464021432e-05,3.1060576592724804e-06,-2.9219937168644184e-05,-2.2747915698942617e-05,3.10777799681492e-06,-2.992943642426477e-05,-2.355042280108812e-05,3.1040044609402247e-06,-3.133263096170613e-05,0.11262002619138992,0.11261385978470183,0.11261385980042359,0.018542327128913613,0.01873244540952537,0.019060559325280106,-0.22005078019269092,0.0
2.5645386741873177,1.1142691306205696,2.587079003021392,2.5598931631799378,1.1113272638795326,2.604899371295561,2.5643101148518697,1.119304811373122,2.604857706789222,2.564560967141384,1.1142660239167679,2.5871082212100216,2.559915911917805,1.1113241554313813,2.6049293001225564,2.564333667556984,1.1193017066819295,2.60488904140044,-2.2292954066436777e-05,3.1067038014803096e-06,-2.921818862943472e-05,-2.274873786711393e-05,3.108448151320605e-06,-2.9928826995395022e-05,-2.355270511437455e-05,3.1046911926438873e-06,-3.1334611218026565e-05,0.11261002623899041,0.11260385978470472,0.11260385980042359,0.01854021833207399,0.01873069444046277,0.01905946646613032,-0.22052530835529732,0.0
2.564516196396299,1.1142658849687863,2.587006261730736,2.5598606018907395,1.1113179017270998,2.604862167343052,2.5642865598652445,1.1193117445750396,2.604819713215886,2.5645384894393835,1.1142627776191363,2.5870354781714555,2.5598833514505817,1.1113147926089995,2.6048920955602393,2.5643101148518697,1.1193086391972087,2.6048510498059922,-2.22930430843121e-05,3.107349650111211e-06,-2.921644071941547e-05,-2.2749559842027922e-05,3.10911810003292e-06,-2.9928217187019385e-05,-2.3554986625115335e-05,3.105377830900316e-06,-3.1336590106209895e-05,0.11260002628654373,0.11259385978470762,0.11259385980042359,0.01853810962940452,0.018728943439412386,0.019058373523090696,-0.22099993902938395,0.0
2.564493718554168,1.1142626402228593,2.5869335247445324,2.5598280383014616,1.1113085400742042,2.6048249641032495,2.5642630025979094,1.1193186782108446,2.604781717664479,2.5645160116866856,1.114259532227654,2.586962739437971,2.5598507886830864,1.1113054302863614,2.60485489171025,2.5642865598652445,1.1193155721464687,2.604813056232108,-2.2293132517656887e-05,3.1079952052372662e-06,-2.92146934388222e-05,-2.2750381624742492e-05,3.1097878430368793e-06,-2.9927607000781212e-05,-2.3557267335267393e-05,3.106064375869192e-06,-3.133856762903256e-05,0.11259002633405016,0.11258385978471055,0.1125838598004236,0.018536001020878504,0.018727192406366912,0.01905728049620172,-0.22147467220914835,0.0
2.5644712406604158,1.114259396382435,2.586860792062047,2.559795472412005,1.111299178920417,2.604787761576403,2.5642394430506648,1.119325612280453,2.6047437201362533,2.5644935338827803,1.1142562877419686,2.586890005008833,2.559818223615219,1.1112960684630369,2.6048176885728385,2.5642630025979094,1.1193225055296256,2.6047750606800397,-2.2293222364575397e-05,3.108640466664966e-06,-2.9212946785394555e-05,-2.2751203214369577e-05,3.110457380151664e-06,-2.9926996435764115e-05,-2.3559547244771867e-05,3.106750827444622e-06,-3.134054378658971e-05,0.11258002638150949,0.11257385978471339,0.1125738598004236,0.01853389250646922,0.01872544134131897,0.019056187385503784,-0.22194950788878154,0.0
2.564448762714534,1.114256153447161,2.586788063682551,2.55976290422227,1.111289818265309,2.604750559762761,2.564215881224309,1.1193325467837814,2.6047057206324578,2.564471056027159,1.1142530441617264,2.5868172748833107,2.5597856562468824,1.1112867071385977,2.604780486148255,2.5642394430506648,1.1193294393465956,2.6047370631510396,-2.2293312625229986e-05,3.1092854344876614e-06,-2.9211200759569364e-05,-2.2752024612120103e-05,3.1111267114833646e-06,-2.9926385493812843e-05,-2.3561826355742938e-05,3.107437185807263e-06,-3.134251858186653e-05,0.11257002642892207,0.1125638597847163,0.1125638598004236,0.018531784086150124,0.018723690244261317,0.019055094191037247,-0.22242444606251188,0.0
2.5644262847160153,1.114252911416684,2.5867153396053117,2.5597303337321593,1.1112804581084506,2.6047133586625746,2.5641923171196406,1.119339481720747,2.604667719154342,2.5644485781193134,1.1142498014865754,2.586744549060671,2.5597530865779765,1.1112773463126135,2.604743284436749,2.564215881224309,1.1193363735972959,2.604699063646357,-2.229340329797811e-05,3.1099301085470003e-06,-2.9209455359418298e-05,-2.2752845817361417e-05,3.111795836886179e-06,-2.9925774174346777e-05,-2.3564104668385304e-05,3.108123450886145e-06,-3.134449201530856e-05,0.11256002647628774,0.11255385978471923,0.11255385980042361,0.018529675759894587,0.018721939115186614,0.01905400091284241,-0.22289948672456653,0.0
2.564403806664354,1.1142496702906515,2.586642619829599,2.5596977609415728,1.1112710984494116,2.604676158276092,2.564168750737456,1.1193464170912657,2.6046297157031533,2.5644261001587365,1.1142465597161624,2.586671827540184,2.5597205146084034,1.1112679859846555,2.60470608343857,2.5641923171196406,1.119343308281643,2.604661062167242,-2.2293494382382622e-05,3.11057448885269e-06,-2.9207710584592916e-05,-2.275366683068918e-05,3.1124647563822883e-06,-2.9925162478401256e-05,-2.3566382184175276e-05,3.108809622778039e-06,-3.1346464089052616e-05,0.11255002652360668,0.1125438597847221,0.11254385980042361,0.01852756752767609,0.018720187954087544,0.019052907550959584,-0.2233746298691971,0.0
2.564381328559044,1.11424643006871,2.586569904354686,2.559665185850413,1.1112617392877642,2.604638958603561,2.5641451820785526,1.1193533528952546,2.604591710280137,2.5644036221449213,1.1142433188501348,2.58659911032112,2.559687940338065,1.111258626154294,2.604668883153967,2.564168750737456,1.1193502433995532,2.6046230587149415,-2.2293585877305192e-05,3.111218575316558e-06,-2.920596643382599e-05,-2.2754487651982057e-05,3.1131334698959127e-06,-2.992455040606859e-05,-2.3568658903846153e-05,3.1094957014818313e-06,-3.1348434804246534e-05,0.11254002657087889,0.11253385978472502,0.11253385980042362,0.018525459389468125,0.01871843676095679,0.01905181410542893,-0.2238498754906648,0.0
2.5643588503995813,1.114243190750508,2.586497193179844,2.559632608458581,1.1112523806230783,2.6046017596452304,2.564121611143724,1.119360289132631,2.6045537028865384,2.5643811440773634,1.1142400788881397,2.586526397402751,2.5596553637668626,1.1112492668211007,2.6046316835831886,2.5641451820785526,1.1193571789509438,2.604585053290701,-2.2293677782060113e-05,3.111862367913594e-06,-2.9204222906443758e-05,-2.2755308281579146e-05,3.11380197741431e-06,-2.9923937958046435e-05,-2.357093482860772e-05,3.110181687059381e-06,-3.135040416267225e-05,0.11253002661810446,0.11252385978472794,0.11252385980042362,0.018523351345244233,0.018716685535787047,0.019050720576290644,-0.22432522358324988,0.0
2.564336372185461,1.1142399523356916,2.586424486304348,2.5596000287659795,1.1112430224549255,2.6045645614013493,2.5640980379337646,1.1193672258033112,2.6045156935236005,2.5643586659555573,1.1142368398298252,2.5864536887843497,2.5596227848946995,1.1112399079846464,2.6045944847264844,2.564121611143724,1.1193641149357316,2.6045470458957665,-2.2293770096013385e-05,3.112505866625865e-06,-2.9202480001839995e-05,-2.275612871987032e-05,3.114470278931782e-06,-2.992332513509915e-05,-2.3573209959721873e-05,3.110867579579485e-06,-3.1352372166180876e-05,0.11252002666528353,0.11251385978473082,0.11251385980042362,0.018521243394978026,0.01871493427857104,0.01904962696358489,-0.2248006741412529,0.0
2.564313893916182,1.1142367148239094,2.5863517837274723,2.559567446772512,1.111233664782877,2.6045273638721653,2.5640744624494674,1.1193741629072123,2.604477682192565,2.5643361877789994,1.114233601674838,2.5863809844651904,2.559590203721478,1.1112305496445027,2.604557286584102,2.5640980379337646,1.1193710513538333,2.60450903653138,-2.2293862817427976e-05,3.1131490712815437e-06,-2.9200737717964016e-05,-2.2756948966119085e-05,3.115138374288507e-06,-2.9922711936509778e-05,-2.3575484297282945e-05,3.111553378956993e-06,-3.1354338815069884e-05,0.11251002671241592,0.11250385978473373,0.11250385980042363,0.018519135538643063,0.018713182989301462,0.01904853326735167,-0.22527622715897103,0.0
2.5642914155912413,1.1142334782148078,2.5862790854484934,2.55953486247808,1.1112243076065038,2.604490167057926,2.564050884691625,1.1193811004442509,2.604439668894673,2.564313709547187,1.1142303644228262,2.5863082844445477,2.5595576202471007,1.1112211918002401,2.6045200891562894,2.5640744624494674,1.1193779882051658,2.6044710251987846,-2.2293955945873084e-05,3.1137919818909603e-06,-2.9198996054476174e-05,-2.2757769020919196e-05,3.115806263506839e-06,-2.9922098363311195e-05,-2.357775784276331e-05,3.1122390852887123e-06,-3.135630411147036e-05,0.1125000267595018,0.11249385978473662,0.11249385980042363,0.018517027776213075,0.018711431667971005,0.019047439487631063,-0.22575188263072588,0.0
2.564268937210138,1.114230242508035,2.5862063914666895,2.5595022758825867,1.111214950925378,2.6044529709588797,2.5640273046610274,1.1193880384143444,2.604401653631164,2.564291231259619,1.1142271280734368,2.5862355887217006,2.5595250344714717,1.1112118344514315,2.604482892443296,2.564050884691625,1.1193849254896455,2.6044330118992214,-2.2294049480918654e-05,3.114434598464608e-06,-2.919725501103833e-05,-2.2758588884864677e-05,3.1164739466092224e-06,-2.992148441653604e-05,-2.358003059763495e-05,3.1129246986714556e-06,-3.1358268057511796e-05,0.11249002680654135,0.11248385978473953,0.11248385980042364,0.018514920107661797,0.01870968031457244,0.019046345624463046,-0.22622764055086364,0.0
2.564246458772372,1.1142270077032395,2.586133701781338,2.5594696869859352,1.1112055947390709,2.6044157755752724,2.5640037223584646,1.1193949768174098,2.6043636364032756,2.5642687529157935,1.1142238926263186,2.586162897295925,2.5594924463944935,1.1112024775976472,2.604445696445369,2.5640273046610274,1.1193918632071909,2.60439499663393,-2.229414342168449e-05,3.1150769209501043e-06,-2.91955145867225e-05,-2.2759408558088196e-05,3.117141423555059e-06,-2.9920870096610174e-05,-2.358230256289148e-05,3.1136102191390676e-06,-3.136023065468798e-05,0.11248002685353464,0.11247385978474245,0.11247385980042364,0.018512812532962965,0.018707928929098446,0.019045251677887606,-0.2267035009137453,0.0
2.564223980277443,1.1142237738000684,2.5860610163917195,2.5594370957880295,1.111196239047155,2.6043785809073516,2.5639801377847253,1.119401915653364,2.604325617212244,2.56424627451521,1.1142206580811194,2.5860902101664998,2.55945985601607,1.1111931212384607,2.604408501162755,2.5640037223584646,1.1193988013577174,2.604356979404148,-2.2294237766890192e-05,3.1157189492390777e-06,-2.919377478007696e-05,-2.276022804031248e-05,3.1178086942476496e-06,-2.9920255403420802e-05,-2.3584573739101235e-05,3.114295646669306e-06,-3.136219190392641e-05,0.1124700269004816,0.11246385978474534,0.11246385980042364,0.01851070505209037,0.018706177511541765,0.019044157647944548,-0.22717946371373815,0.0
2.564201501724853,1.1142205407981702,2.585988335297115,2.5594045022887726,1.1111868838492018,2.6043413869553644,2.563956550940598,1.1194088549221242,2.604287596059305,2.5642237960573686,1.114217424437487,2.586017527332705,2.5594272633361044,1.1111837653734433,2.6043713065957017,2.5639801377847253,1.119405739941143,2.6043189602111116,-2.2294332515658163e-05,3.116360683279324e-06,-2.919203559017744e-05,-2.276104733166936e-05,3.118475758646402e-06,-2.9919640337393054e-05,-2.358684412725604e-05,3.114980981295932e-06,-3.1364151806718075e-05,0.1124600269473823,0.1124538597847482,0.11245385980042365,0.018508597665017855,0.01870442606189511,0.01904306353467374,-0.2276555289452243,0.0
2.564179023114105,1.1142173086971923,2.585915658496806,2.5593719064880687,1.1111775291447832,2.6043041937195577,2.56393296182687,1.1194157946236079,2.604249572945692,2.5642013175417717,1.1142141916950692,2.5859448487938215,2.559394668354501,1.1111744100021665,2.604334112744456,2.563956550940598,1.1194126789573846,2.604280939056056,-2.229442766676045e-05,3.1170021229696997e-06,-2.9190297015641672e-05,-2.2761866431932075e-05,3.1191426166616326e-06,-2.991902489848036e-05,-2.358911372797565e-05,3.115666223003666e-06,-3.136611036405882e-05,0.11245002699423669,0.1124438597847511,0.11244385980042365,0.01850649037171929,0.0187026745801512,0.019041969338114955,-0.22813169660259328,0.0
2.5641565444447023,1.1142140774967833,2.5858429859900762,2.5593393083858227,1.1111681749334714,2.6042670012001774,2.563909370444327,1.1194227347577312,2.604211547872638,2.5641788389679223,1.1142109598535148,2.5858721745491327,2.5593620710711646,1.1111650551242032,2.6042969196092653,2.56393296182687,1.1194196184063596,2.6042429159402167,-2.2294523220074414e-05,3.11764326836342e-06,-2.9188559056534216e-05,-2.2762685342000026e-05,3.11980926835805e-06,-2.991840908811682e-05,-2.359138254304646e-05,3.1163513719313727e-06,-3.1368067578495936e-05,0.11244002704104503,0.11243385978475404,0.11243385980042366,0.018504383172168674,0.018700923066302798,0.019040875058308007,-0.22860796668026542,0.0
2.564134065716148,1.114210847196591,2.58577031777621,2.5593067079819387,1.1111588212148398,2.604229809397469,2.5638857767937533,1.1194296753244126,2.6041735208413743,2.564156360335323,1.1142077289124717,2.5857995045979223,2.559329471486001,1.111155700739126,2.6042597271903762,2.563909370444327,1.1194265582879845,2.604204890864826,-2.2294619174926405e-05,3.1182841194367873e-06,-2.9186821712198798e-05,-2.276350406220937e-05,3.120475713723265e-06,-2.991779290699573e-05,-2.3593650573670452e-05,3.117036428140913e-06,-3.137002345179901e-05,0.11243002708780743,0.11242385978475691,0.11242385980042366,0.018502276066339945,0.018699171520342697,0.01903978069529255,-0.2290843391726803,0.0
2.564111586927947,1.1142076177962643,2.5856976538544933,2.559274105276321,1.1111494679884606,2.604192618311679,2.5638621808759328,1.1194366163235685,2.6041354918531305,2.5641338816434773,1.114204498871588,2.5857268389394745,2.559296869598913,1.1111463468465077,2.604222535488034,2.5638857767937533,1.1194334986021772,2.6041668638311153,-2.2294715530042057e-05,3.1189246760819835e-06,-2.918508498119249e-05,-2.2764322592280987e-05,3.121141952660667e-06,-2.991717635500183e-05,-2.359591782041194e-05,3.117721391609939e-06,-3.137197798488979e-05,0.11242002713452384,0.1124138597847598,0.11241385980042366,0.018500169054207097,0.018697419942263576,0.019038686249108257,-0.22956081407428375,0.0
2.5640891080796058,1.114204389295451,2.585624994224212,2.559241500268875,1.1111401152539058,2.6041554279430534,2.5638385826916488,1.1194435577551172,2.6040974609091347,2.56411140289189,1.114201269730513,2.5856541775730744,2.559264265409807,1.1111369934459208,2.6041853445024854,2.5638621808759328,1.119440439348855,2.6041288348403135,-2.2294812284248707e-05,3.1195649382053287e-06,-2.9183348862205764e-05,-2.276514093203792e-05,3.121807985087652e-06,-2.991655943215404e-05,-2.359818428394027e-05,3.1184062623301024e-06,-3.1373931178829695e-05,0.11241002718119424,0.11240385978476272,0.11240385980042367,0.01849806213574418,0.018695668332058202,0.019037591719794723,-0.23003739137952994,0.0
2.5640666291706307,1.1142011616938001,2.585552338884654,2.559208892959505,1.111130763010748,2.6041182382918366,2.5638149822416834,1.119450499618976,2.604059428010615,2.5640889240800675,1.1141980414888941,2.5855815204980086,2.559231658918587,1.111127640536937,2.6041481542339757,2.5638385826916488,1.1194473805279355,2.60409080389365,-2.2294909436776165e-05,3.1202049057694165e-06,-2.918161335445624e-05,-2.276595908171254e-05,3.12247381097784e-06,-2.9915942139009695e-05,-2.360044996534882e-05,3.119091040349158e-06,-3.137588303524359e-05,0.1124000272278187,0.11239385978476563,0.11239385980042367,0.018495955310925273,0.018693916689719307,0.019036497107391505,-0.23051407108289007,0.0
2.56404415020053,1.1141979349909592,2.585479687835108,2.5591762833481178,1.1111214112585603,2.604081049358275,2.5637913795268177,1.119457441915062,2.6040213931587974,2.5640664452075166,1.1141948141463804,2.585508867713565,2.559199050125159,1.1111182881191302,2.604110964682751,2.5638149822416834,1.1194543221393363,2.604052770992353,-2.229500698670476e-05,3.120844578715865e-06,-2.9179878456966318e-05,-2.2766777041383384e-05,3.1231394302837835e-06,-2.991532447592329e-05,-2.3602714865570875e-05,3.1197757256937815e-06,-3.137783355554369e-05,0.11239002727439726,0.11238385978476853,0.11238385980042367,0.018493848579724522,0.018692165015239643,0.019035402411938154,-0.23099085317884913,0.0
2.5640216711688106,1.1141947091865778,2.5854070410748644,2.5591436714346187,1.1111120599969162,2.6040438611426127,2.563767774547831,1.1194643846432926,2.6039833563549055,2.564043966273745,1.1141915877026207,2.5854362192190345,2.559166439029431,1.1111089361920734,2.604073775849057,2.5637913795268177,1.119461264182974,2.604014736137648,-2.2295104934019145e-05,3.121483957112855e-06,-2.9178144169941983e-05,-2.2767594812050814e-05,3.123804843084572e-06,-2.9914706444461077e-05,-2.3604978986494864e-05,3.1204603185170207e-06,-3.1379782742411285e-05,0.11238002732093022,0.11237385978477143,0.11237385980042368,0.018491741942116165,0.018690413308612052,0.01903430763347413,-0.23146773766192516,0.0
2.5639991920749825,1.1141914842803047,2.5853343986032167,2.5591110572189137,1.1111027092253898,2.604006673645094,2.5637441673055026,1.119471327803585,2.603945317600163,2.56402148727826,1.1141883621572637,2.5853635750137087,2.559133825631307,1.1110995847553404,2.6040365877331384,2.563767774547831,1.1194682066587665,2.60397669933076,-2.2295203277451216e-05,3.122123040853167e-06,-2.9176410491949297e-05,-2.2768412393433946e-05,3.124470049283656e-06,-2.9914088044505573e-05,-2.3607242328680935e-05,3.1211448187964513e-06,-3.13817305967619e-05,0.11237002736741752,0.11236385978477437,0.11236385980042368,0.018489635398074408,0.018688661569829255,0.01903321277203884,-0.23194472452664247,0.0
2.563976712918556,1.1141882602717885,2.585261760419454,2.559078440700908,1.1110933589435534,2.6039694868659633,2.5637205578006097,1.1194782713958578,2.6039072768957916,2.5639990082205717,1.1141851375099585,2.585290935096876,2.559101209930694,1.1110902338085045,2.6039994003352396,2.5637441673055026,1.119475149566631,2.6039386605729113,-2.2295302015884092e-05,3.1227618298507357e-06,-2.917467742175317e-05,-2.2769229785405613e-05,3.125135048805601e-06,-2.9913469276140977e-05,-2.360950489284755e-05,3.1218292265306905e-06,-3.138367711972145e-05,0.11236002741385916,0.11235385978477722,0.11235385980042369,0.018487528947573485,0.018686909798884037,0.01903211782767164,-0.23242181376753482,0.0
2.5639542336990413,1.114185037160678,2.5851891265228724,2.5590458218805097,1.1110840091509808,2.6039323008054662,2.56369694603393,1.1194852154200277,2.603869234243012,2.5639765291001897,1.114181913760354,2.5852182994678303,2.5590685919274976,1.1110808833511392,2.6039622136556058,2.5637205578006097,1.1194820929064861,2.6039006198653247,-2.2295401148252747e-05,3.123400324026617e-06,-2.917294495818591e-05,-2.2770046987889146e-05,3.125799841581976e-06,-2.991285013951843e-05,-2.3611766679765384e-05,3.122513541725303e-06,-3.138562231248534e-05,0.11235002746025512,0.11234385978478015,0.11234385980042369,0.018485422590587698,0.018685157995769162,0.01903102280041187,-0.2328990053791465,0.0
2.5639317544159512,1.1141818149466225,2.5851164969127653,2.5590132007576245,1.1110746598472447,2.603895115463846,2.5636733320062395,1.119492159876013,2.6038311896430444,2.563954049916625,1.114178690908099,2.585145668125866,2.5590359716216255,1.1110715333828174,2.6039250276944816,2.56369694603393,1.1194890366782486,2.603862577209221,-2.2295500673894206e-05,3.1240385233581803e-06,-2.9171213100606862e-05,-2.2770864001217716e-05,3.126464427600599e-06,-2.9912230635326857e-05,-2.361402769062957e-05,3.1231977644420525e-06,-3.138756617681263e-05,0.11234002750660552,0.11233385978478308,0.1123338598004237,0.018483316327091426,0.0186834061604774,0.019029927690298837,-0.233376299356041,0.0
2.5639092750687977,1.1141785936292705,2.5850438715884287,2.5589805773321594,1.1110653110319202,2.6038579308413463,2.5636497157183125,1.1194991047637313,2.6037931430971053,2.56393157066939,1.1141754689528427,2.5850730410702774,2.5590033490129853,1.1110621839031136,2.603887842452111,2.5636733320062395,1.1194959808818363,2.6038245326058203,-2.2295600592347708e-05,3.1246764278511085e-06,-2.9169481848639566e-05,-2.2771680825928874e-05,3.12712880687754e-06,-2.9911610764524356e-05,-2.3616287926846765e-05,3.123881894770847e-06,-3.138950871474368e-05,0.11233002755291052,0.11232385978478593,0.1123238598004237,0.018481210157059034,0.018681654293001566,0.019028832497371757,-0.23385369569280517,0.0
2.563886795657094,1.1141753732082718,2.5849712505491604,2.5589479516040226,1.1110559627045808,2.6038207469382106,2.5636260971709235,1.1195060500831002,2.6037550946064125,2.5639090913579965,1.1141722478942344,2.5850004183003614,2.558970724101484,1.1110528349116016,2.6038506579287377,2.5636497157183125,1.1195029255171676,2.6037864860563396,-2.229570090230076e-05,3.125314037391674e-06,-2.9167751200793268e-05,-2.277249746168913e-05,3.127792979309263e-06,-2.9910990526924094e-05,-2.3618547388919616e-05,3.1245659326820913e-06,-3.139144992711712e-05,0.11232002759917006,0.11231385978478886,0.1123138598004237,0.01847910408046497,0.018679902393334433,0.019027737221669845,-0.23433119438403102,0.0
2.5638643161803554,1.114172153683275,2.584898633794257,2.5589153235731206,1.1110466148648008,2.6037835637546825,2.5636024763648453,1.1195129958340377,2.603717044172181,2.5638866119819586,1.114169027731923,2.5849277998154134,2.5589380968870294,1.1110434864078558,2.603813474124606,2.5636260971709235,1.1195098705841593,2.603748437561997,-2.229580160319423e-05,3.125951351971718e-06,-2.9166021156563553e-05,-2.2773313908933126e-05,3.1284569448978e-06,-2.9910369923348592e-05,-2.36208060781473e-05,3.125249878251632e-06,-3.139338981582975e-05,0.11231002764538428,0.11230385978479177,0.1123038598004237,0.01847699809728367,0.01867815046146884,0.019026641863232226,-0.23480879542433186,0.0
2.563841836638096,1.1141689350539306,2.58482602132302,2.558882693239361,1.1110372675121543,2.603746381291005,2.5635788533008497,1.1195199420164617,2.6036789917956242,2.5638641325407905,1.1141658084655588,2.5848551856147353,2.558905467369529,1.1110341383914504,2.6037762910399596,2.5636024763648453,1.1195168160827298,2.603710387124007,-2.2295902694370532e-05,3.1265883715691897e-06,-2.916429171531673e-05,-2.277413016799244e-05,3.129120703631163e-06,-2.9909748954485034e-05,-2.3623063995721683e-05,3.1259337315412495e-06,-3.1395328382635856e-05,0.11230002769155328,0.1122938597847947,0.11229385980042371,0.01847489220748974,0.01867639849739756,0.019025546422098007,-0.23528649880834016,0.0
2.563819357029832,1.114165717319887,2.5847534131347474,2.558850060602652,1.1110279206462153,2.6037091995474206,2.563555227979707,1.1195268886302898,2.6036409374779548,2.563841653034007,1.1141625900947907,2.5847825756976235,2.5588728355488906,1.11102479086196,2.603739108675041,2.5635788533008497,1.1195237620127974,2.6036723347435835,-2.229600417477114e-05,3.1272250961058896e-06,-2.9162562875895277e-05,-2.277494623878906e-05,3.129784255441083e-06,-2.990912762048181e-05,-2.3625321142408888e-05,3.126617492556478e-06,-3.139726562872378e-05,0.11229002773767707,0.11228385978479756,0.11228385980042371,0.018472786411057655,0.018674646501113397,0.01902445089830623,-0.23576430453069885,0.0
2.563796877355081,1.114162500480794,2.5846808092287428,2.558817425662902,1.1110185742665584,2.603672018524173,2.5635316004021886,1.11953383567544,2.6036028812203846,2.5638191734611238,1.1141593726192687,2.584709970063379,2.558840201425023,1.1110154438189581,2.6037019270300936,2.563555227979707,1.119530708374279,2.603634280421939,-2.229610604273729e-05,3.1278615254192866e-06,-2.9160834636356473e-05,-2.2775762120629132e-05,3.1304476001747886e-06,-2.9908505920679674e-05,-2.362757751833617e-05,3.127301161218412e-06,-3.13992015544326e-05,0.11228002778375548,0.11227385978480044,0.11227385980042372,0.01847068070796201,0.018672894472609138,0.01902335529189586,-0.23624221258604855,0.0
